,Marital status,attendance,Course,Esn,Debtor,fees,Gender,scholarship,Target,Sector
1026,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1027,0,1,11,0,0,1,0,1,1,Tourism
1028,0,1,12,0,0,1,0,0,1,Social Services and Health
1029,0,1,12,0,0,1,0,1,1,Social Services and Health
1030,0,1,9,0,0,1,0,1,1,Business and Communication
1031,0,1,16,0,0,1,0,1,2,Education
1032,0,1,15,0,0,1,0,0,1,Business and Communication
1033,0,1,6,0,0,1,0,1,1,Agronomy and Veterinary Science
1034,0,1,5,0,0,1,0,0,0,Technology and Design
1035,0,1,5,0,0,1,0,1,2,Technology and Design
1036,0,1,10,0,0,1,0,0,0,Social Services and Health
1037,0,1,10,0,0,1,0,0,1,Social Services and Health
1038,0,1,6,0,0,1,0,1,1,Agronomy and Veterinary Science
1039,0,1,16,0,0,1,0,0,2,Education
1040,0,1,5,0,0,1,0,0,1,Technology and Design
1041,0,1,12,0,0,1,0,1,1,Social Services and Health
1042,0,1,14,0,0,1,0,0,1,Business and Communication
1043,0,1,12,0,0,1,0,1,1,Social Services and Health
1044,0,1,11,0,0,1,0,0,1,Tourism
1045,0,0,17,0,0,1,0,0,0,Business and Communication
1046,0,1,15,0,0,1,0,0,0,Business and Communication
1047,0,1,12,0,0,1,0,0,1,Social Services and Health
1048,0,1,12,0,0,1,0,1,1,Social Services and Health
1049,0,1,12,0,0,1,0,0,1,Social Services and Health
1050,0,1,2,0,0,1,0,1,1,Technology and Design
1051,0,1,12,0,0,1,0,0,1,Social Services and Health
1052,0,1,12,0,0,1,0,0,0,Social Services and Health
1053,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1054,0,1,12,0,0,1,0,1,1,Social Services and Health
1055,0,1,12,0,0,1,0,1,1,Social Services and Health
1056,0,1,12,0,0,1,0,1,0,Social Services and Health
1057,0,1,12,0,0,1,0,0,1,Social Services and Health
1058,0,1,14,0,1,0,0,0,0,Business and Communication
1059,0,1,12,0,0,1,0,0,1,Social Services and Health
1060,0,1,10,0,1,0,0,0,0,Social Services and Health
1061,0,1,5,0,0,1,0,0,0,Technology and Design
1062,0,0,3,0,0,1,0,0,1,Social Services and Health
1063,0,1,12,0,0,1,0,0,1,Social Services and Health
1064,0,1,16,0,1,1,0,0,2,Education
1065,0,0,3,0,1,0,0,0,0,Social Services and Health
1066,0,1,12,0,0,1,0,1,1,Social Services and Health
1067,0,1,9,0,0,1,0,0,1,Business and Communication
1068,0,1,12,0,0,1,0,0,1,Social Services and Health
1069,0,1,14,0,0,1,0,0,1,Business and Communication
1070,0,1,12,0,0,1,0,1,1,Social Services and Health
1071,0,1,10,0,0,1,0,1,1,Social Services and Health
1072,0,1,16,0,0,1,0,0,2,Education
1073,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1074,0,1,10,0,0,1,0,0,1,Social Services and Health
1075,0,1,15,0,0,1,0,0,1,Business and Communication
1076,0,1,16,0,0,0,0,0,0,Education
1077,0,1,11,0,0,1,0,0,0,Tourism
1078,0,1,2,0,1,1,0,0,0,Technology and Design
1079,0,1,12,0,0,1,0,1,1,Social Services and Health
1080,0,1,5,1,0,1,0,1,1,Technology and Design
1081,0,1,11,0,0,1,0,1,1,Tourism
1082,0,1,5,0,0,1,0,0,2,Technology and Design
1083,0,1,16,0,0,1,0,1,1,Education
1084,0,1,5,0,0,1,0,1,1,Technology and Design
1085,0,1,8,0,0,1,0,0,0,Agronomy and Veterinary Science
1086,0,1,14,0,0,1,0,1,1,Business and Communication
1087,0,1,15,0,1,1,0,0,1,Business and Communication
1088,0,1,16,0,0,1,0,0,2,Education
1089,0,1,2,0,0,1,0,0,2,Technology and Design
1090,0,1,8,0,0,1,0,0,1,Agronomy and Veterinary Science
1091,0,1,15,0,0,1,0,0,0,Business and Communication
1092,0,1,10,0,0,1,0,0,1,Social Services and Health
1093,0,1,15,0,0,1,0,0,0,Business and Communication
1094,0,1,12,0,0,1,0,1,1,Social Services and Health
1095,0,1,16,0,1,0,0,0,0,Education
1096,0,1,14,0,1,0,0,0,0,Business and Communication
1097,0,1,11,0,0,1,0,0,1,Tourism
1098,0,1,15,0,0,1,0,1,1,Business and Communication
1099,0,1,12,0,0,1,0,1,1,Social Services and Health
1100,0,1,6,0,0,1,0,0,0,Agronomy and Veterinary Science
1101,0,1,8,0,0,0,0,0,0,Agronomy and Veterinary Science
1102,0,1,16,0,0,1,0,0,2,Education
1103,0,1,9,0,0,1,0,0,2,Business and Communication
1104,0,1,10,0,0,1,0,0,1,Social Services and Health
1105,0,1,2,0,0,1,0,0,0,Technology and Design
1106,0,1,12,0,0,1,0,1,0,Social Services and Health
1107,0,1,12,0,1,1,0,1,1,Social Services and Health
1108,0,0,17,0,0,0,0,0,0,Business and Communication
1109,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1110,0,1,4,0,0,1,0,0,1,Agronomy and Veterinary Science
1111,0,1,12,0,0,1,0,1,1,Social Services and Health
1112,0,1,12,0,0,1,0,1,2,Social Services and Health
1113,0,0,17,0,0,1,0,0,2,Business and Communication
1114,0,1,12,0,0,1,0,1,1,Social Services and Health
1115,0,1,12,0,0,1,0,0,1,Social Services and Health
1116,0,1,5,0,0,0,0,0,0,Technology and Design
1117,0,1,12,0,0,1,0,0,1,Social Services and Health
1118,0,1,13,0,0,1,0,0,2,Social Services and Health
1119,0,1,12,0,0,1,0,1,1,Social Services and Health
1120,0,1,10,0,0,1,0,0,2,Social Services and Health
1121,0,1,14,0,0,1,0,0,1,Business and Communication
1122,0,1,12,0,0,1,0,0,1,Social Services and Health
1123,0,1,4,0,1,1,0,1,1,Agronomy and Veterinary Science
1124,0,1,15,0,0,1,0,1,1,Business and Communication
1125,0,1,14,0,0,1,0,1,1,Business and Communication
1126,0,1,12,0,0,1,0,0,1,Social Services and Health
1127,0,1,10,0,1,0,0,1,1,Social Services and Health
1128,0,1,9,0,0,1,0,1,1,Business and Communication
1129,1,1,12,0,0,1,0,1,1,Social Services and Health
1130,0,1,12,0,0,1,0,1,1,Social Services and Health
1131,0,1,12,0,0,1,0,0,1,Social Services and Health
1132,0,1,9,0,0,1,0,0,2,Business and Communication
1133,0,1,12,0,0,1,0,1,1,Social Services and Health
1134,0,1,11,0,0,0,0,0,0,Tourism
1135,0,1,2,0,0,0,0,0,0,Technology and Design
1136,0,1,5,0,0,1,0,1,1,Technology and Design
1137,0,1,11,0,0,1,0,1,0,Tourism
1138,0,1,12,0,0,1,0,0,1,Social Services and Health
1139,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1140,0,1,12,0,0,1,0,0,1,Social Services and Health
1141,0,1,9,0,0,1,0,1,2,Business and Communication
1142,0,1,14,0,0,1,0,0,0,Business and Communication
1143,0,1,16,0,1,1,0,1,1,Education
1144,0,1,9,0,0,1,0,1,2,Business and Communication
1145,0,0,3,0,0,1,0,0,1,Social Services and Health
1146,0,1,2,0,0,1,0,0,2,Technology and Design
1147,0,0,17,0,0,1,0,0,1,Business and Communication
1148,0,1,16,0,0,1,0,0,2,Education
1149,0,1,12,0,0,1,0,0,1,Social Services and Health
1150,0,1,5,1,0,1,0,1,1,Technology and Design
1151,0,1,2,0,0,1,0,0,0,Technology and Design
1152,0,1,9,0,0,1,0,0,2,Business and Communication
1153,0,1,12,0,0,1,0,0,2,Social Services and Health
1154,0,1,12,0,0,1,0,0,1,Social Services and Health
1155,0,1,9,0,0,1,0,0,2,Business and Communication
1156,0,1,11,0,0,0,0,0,0,Tourism
1157,0,1,11,0,0,1,0,1,1,Tourism
1158,0,1,15,0,0,1,0,1,1,Business and Communication
1159,0,1,9,0,0,1,0,1,1,Business and Communication
1160,0,0,17,0,0,1,0,0,1,Business and Communication
1161,0,1,12,0,0,1,0,0,2,Social Services and Health
1162,0,1,12,0,0,1,0,0,1,Social Services and Health
1163,0,0,3,0,0,1,0,1,1,Social Services and Health
1164,0,1,12,0,1,0,0,0,0,Social Services and Health
1165,0,0,3,0,0,1,0,0,1,Social Services and Health
1166,1,1,9,0,0,1,0,0,0,Business and Communication
1167,0,1,15,0,0,1,1,0,1,Business and Communication
1168,0,1,15,0,0,1,0,1,0,Business and Communication
1169,0,1,14,0,0,1,1,0,1,Business and Communication
1170,0,1,9,0,0,1,1,0,1,Business and Communication
1171,0,1,12,0,0,1,1,1,1,Social Services and Health
1172,0,1,7,0,0,1,1,0,0,Technology and Design
1173,0,0,17,0,0,1,1,0,2,Business and Communication
1174,0,1,14,0,0,1,1,0,1,Business and Communication
1175,0,1,11,0,0,1,1,0,0,Tourism
1176,0,1,10,0,0,1,0,0,1,Social Services and Health
1177,0,1,5,0,0,1,1,0,1,Technology and Design
1178,0,1,12,0,1,1,0,0,0,Social Services and Health
1179,0,1,13,0,0,1,0,1,1,Social Services and Health
1180,0,1,12,0,0,1,0,0,0,Social Services and Health
1181,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1182,0,1,12,0,0,1,0,0,1,Social Services and Health
1183,0,1,6,0,1,0,0,0,0,Agronomy and Veterinary Science
1184,0,1,12,0,0,1,0,0,2,Social Services and Health
1185,0,1,10,0,0,1,0,1,1,Social Services and Health
1186,1,1,12,0,0,1,0,0,2,Social Services and Health
1187,0,1,9,0,0,1,0,0,0,Business and Communication
1188,0,1,11,0,1,1,0,0,1,Tourism
1189,0,1,14,0,0,1,0,1,1,Business and Communication
1190,0,1,8,0,0,1,0,0,0,Agronomy and Veterinary Science
1191,0,1,12,0,0,1,0,0,1,Social Services and Health
1192,0,1,2,0,0,1,0,1,1,Technology and Design
1193,0,1,11,0,0,1,0,0,1,Tourism
1194,1,1,4,0,0,1,0,0,1,Agronomy and Veterinary Science
1195,0,1,16,0,0,1,0,0,2,Education
1196,0,1,5,0,0,0,0,0,0,Technology and Design
1197,0,1,16,0,0,1,0,0,0,Education
1198,0,1,10,0,0,0,0,0,1,Social Services and Health
1199,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1200,0,1,8,0,0,1,0,0,1,Agronomy and Veterinary Science
1201,1,0,3,0,0,1,0,0,1,Social Services and Health
1202,1,1,9,0,1,0,0,0,0,Business and Communication
1203,0,1,10,0,1,1,0,1,1,Social Services and Health
1204,0,1,10,0,0,0,0,0,0,Social Services and Health
1205,0,1,9,0,0,1,0,0,1,Business and Communication
1206,0,1,12,0,1,1,0,0,1,Social Services and Health
1207,1,1,4,0,1,1,0,0,2,Agronomy and Veterinary Science
1208,0,0,3,0,0,0,0,0,0,Social Services and Health
1209,1,1,4,0,1,0,0,0,0,Agronomy and Veterinary Science
1210,0,1,13,0,0,0,0,0,0,Social Services and Health
1211,0,1,10,0,0,1,0,1,2,Social Services and Health
1212,0,1,12,0,0,1,0,1,1,Social Services and Health
1213,0,1,14,0,0,1,0,0,1,Business and Communication
1214,0,1,12,0,0,1,0,1,2,Social Services and Health
1215,0,1,12,0,0,1,0,1,1,Social Services and Health
1216,0,1,10,0,0,1,0,0,1,Social Services and Health
1217,0,0,3,0,0,1,0,0,1,Social Services and Health
1218,0,1,12,0,0,1,0,0,1,Social Services and Health
1219,0,1,9,0,0,1,0,1,1,Business and Communication
1220,0,1,2,0,1,1,0,0,0,Technology and Design
1221,0,1,12,0,0,1,0,1,1,Social Services and Health
1222,1,0,17,0,1,0,0,0,0,Business and Communication
1223,1,0,3,0,1,1,0,1,1,Social Services and Health
1224,0,1,12,0,0,1,0,1,1,Social Services and Health
1225,0,1,10,0,0,1,0,1,1,Social Services and Health
1226,0,1,9,0,0,1,0,0,1,Business and Communication
1227,0,1,10,0,0,1,0,0,1,Social Services and Health
1228,0,1,12,0,0,1,0,0,1,Social Services and Health
1229,0,1,6,0,1,1,0,0,2,Agronomy and Veterinary Science
1230,0,1,10,0,0,1,0,1,1,Social Services and Health
1231,0,1,10,0,1,1,0,0,1,Social Services and Health
1232,0,1,12,0,0,1,0,0,1,Social Services and Health
1233,0,1,15,0,0,1,0,0,1,Business and Communication
1234,0,1,12,0,0,1,0,0,1,Social Services and Health
1235,0,0,17,0,0,1,0,0,0,Business and Communication
1236,0,1,12,0,0,1,0,0,1,Social Services and Health
1237,0,1,7,0,0,1,1,0,0,Technology and Design
1238,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
1239,0,1,14,0,0,1,1,0,0,Business and Communication
1240,0,0,17,0,0,0,1,0,0,Business and Communication
1241,1,1,8,0,0,0,1,0,0,Agronomy and Veterinary Science
1242,0,1,7,0,0,1,1,0,2,Technology and Design
1243,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1244,1,0,17,0,0,0,0,0,0,Business and Communication
1245,1,1,16,0,0,1,0,0,0,Education
1246,0,1,10,0,0,1,0,1,1,Social Services and Health
1247,0,1,10,0,1,1,0,0,0,Social Services and Health
1248,0,1,14,0,1,1,0,0,2,Business and Communication
1249,0,1,16,0,0,0,0,0,0,Education
1250,0,1,11,0,0,1,0,0,1,Tourism
1251,0,1,15,0,0,1,0,0,1,Business and Communication
1252,0,1,14,1,0,1,0,1,1,Business and Communication
1253,0,1,10,0,0,1,0,0,1,Social Services and Health
1254,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
1255,0,1,8,0,0,1,0,1,0,Agronomy and Veterinary Science
1256,0,1,10,0,0,1,0,0,1,Social Services and Health
1257,0,1,13,0,0,1,0,0,1,Social Services and Health
1258,0,1,12,0,0,1,0,1,1,Social Services and Health
1259,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1260,0,1,10,0,0,1,0,0,1,Social Services and Health
1261,0,1,7,0,1,1,1,0,0,Technology and Design
1262,0,1,15,0,0,1,1,0,0,Business and Communication
1263,1,1,16,0,1,1,0,1,1,Education
1264,0,1,12,0,0,1,0,1,1,Social Services and Health
1265,0,1,12,0,0,1,0,1,1,Social Services and Health
1266,0,1,14,0,0,1,0,0,1,Business and Communication
1267,0,1,12,0,0,1,0,1,1,Social Services and Health
1268,0,0,17,0,1,1,0,0,2,Business and Communication
1269,0,1,14,0,0,1,0,0,0,Business and Communication
1270,0,1,15,0,0,1,0,0,2,Business and Communication
1271,0,1,9,0,0,1,0,0,1,Business and Communication
1272,1,1,9,0,0,1,0,0,0,Business and Communication
1273,1,1,16,0,0,1,0,0,0,Education
1274,0,0,17,0,0,1,0,0,1,Business and Communication
1275,0,1,11,0,0,1,0,0,1,Tourism
1276,0,1,14,0,0,1,0,0,1,Business and Communication
1277,1,1,9,0,0,0,0,0,0,Business and Communication
1278,0,0,3,0,0,1,1,1,2,Social Services and Health
1279,0,1,10,0,0,1,0,1,1,Social Services and Health
1280,0,1,15,0,0,1,1,1,1,Business and Communication
1281,0,1,12,0,0,1,1,1,1,Social Services and Health
1282,0,1,11,0,0,0,1,0,0,Tourism
1283,0,1,7,0,0,1,1,1,1,Technology and Design
1284,0,1,14,0,0,1,1,1,1,Business and Communication
1285,0,1,16,0,0,1,1,0,0,Education
1286,0,1,5,0,0,1,1,1,2,Technology and Design
1287,0,1,10,0,0,1,1,0,1,Social Services and Health
1288,0,1,15,0,0,1,1,0,1,Business and Communication
1289,0,1,12,0,0,1,1,0,1,Social Services and Health
1290,0,1,7,0,0,1,1,1,2,Technology and Design
1291,0,1,12,0,0,1,1,0,1,Social Services and Health
1292,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
1293,0,1,7,0,0,1,1,0,1,Technology and Design
1294,1,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
1295,1,0,3,0,0,1,1,0,0,Social Services and Health
1296,0,1,14,0,0,1,1,0,0,Business and Communication
1297,0,1,12,0,0,1,1,0,0,Social Services and Health
1298,0,0,17,0,0,1,1,0,1,Business and Communication
1299,0,1,11,0,0,1,1,0,2,Tourism
1300,0,1,9,0,0,1,1,0,0,Business and Communication
1301,0,1,11,0,0,0,1,0,0,Tourism
1302,0,1,2,0,1,1,1,0,1,Technology and Design
1303,0,1,14,0,1,1,1,0,1,Business and Communication
1304,0,1,15,0,0,1,0,1,1,Business and Communication
1305,0,1,15,0,0,1,0,0,1,Business and Communication
1306,0,1,4,0,0,1,0,1,1,Agronomy and Veterinary Science
1307,0,1,9,0,0,1,0,1,1,Business and Communication
1308,0,1,12,0,0,1,0,0,1,Social Services and Health
1309,0,1,12,0,0,1,0,0,1,Social Services and Health
1310,0,1,9,0,0,1,0,0,1,Business and Communication
1311,0,1,6,0,0,1,0,1,1,Agronomy and Veterinary Science
1312,0,1,15,0,0,1,0,1,1,Business and Communication
1313,0,1,12,0,0,1,0,0,0,Social Services and Health
1314,0,1,14,0,0,1,0,0,2,Business and Communication
1315,0,1,12,0,0,1,0,0,1,Social Services and Health
1316,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
1317,0,1,15,0,0,0,0,1,0,Business and Communication
1318,0,1,11,0,0,1,0,1,0,Tourism
1319,0,1,16,0,0,1,0,0,1,Education
1320,0,1,10,0,1,1,0,0,1,Social Services and Health
1321,0,1,16,0,0,1,0,0,2,Education
1322,0,1,12,0,0,1,0,1,1,Social Services and Health
1323,0,1,13,0,0,1,0,1,1,Social Services and Health
1324,0,1,9,0,0,1,0,0,2,Business and Communication
1325,0,1,12,0,0,1,0,0,1,Social Services and Health
1326,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
1327,0,1,11,0,1,0,0,0,0,Tourism
1328,0,1,12,0,0,1,0,0,1,Social Services and Health
1329,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
1330,0,1,13,0,0,1,0,1,1,Social Services and Health
1331,0,1,12,0,0,1,0,0,1,Social Services and Health
1332,0,1,8,0,0,0,0,0,0,Agronomy and Veterinary Science
1333,0,1,10,0,0,1,0,0,2,Social Services and Health
1334,0,1,12,0,0,1,0,0,1,Social Services and Health
1335,0,1,16,0,0,1,0,0,2,Education
1336,0,1,12,0,0,1,0,1,2,Social Services and Health
1337,0,1,9,0,1,0,0,1,2,Business and Communication
1338,0,1,8,0,0,1,0,0,0,Agronomy and Veterinary Science
1339,0,1,12,0,0,1,0,1,1,Social Services and Health
1340,0,1,10,0,0,1,0,1,1,Social Services and Health
1341,0,1,15,0,0,1,0,0,1,Business and Communication
1342,0,1,6,0,0,1,0,1,1,Agronomy and Veterinary Science
1343,0,1,16,0,0,1,0,1,1,Education
1344,0,1,5,0,1,0,0,1,0,Technology and Design
1345,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1346,0,1,15,0,0,1,0,1,1,Business and Communication
1347,0,1,12,0,0,1,0,1,2,Social Services and Health
1348,0,1,6,0,1,0,0,0,2,Agronomy and Veterinary Science
1349,0,1,6,0,0,1,0,1,1,Agronomy and Veterinary Science
1350,0,1,2,0,0,1,0,0,1,Technology and Design
1351,0,1,12,0,0,1,0,0,1,Social Services and Health
1352,0,1,5,0,0,1,0,0,1,Technology and Design
1353,0,1,16,0,0,1,0,0,0,Education
1354,0,1,10,0,0,1,0,1,2,Social Services and Health
1355,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
1356,0,1,15,0,0,1,0,0,0,Business and Communication
1357,0,1,11,0,1,0,1,0,0,Tourism
1358,0,1,2,0,0,0,1,0,0,Technology and Design
1359,0,1,7,0,0,0,1,0,0,Technology and Design
1360,0,1,7,0,0,1,1,0,0,Technology and Design
1361,0,1,12,0,0,1,1,1,1,Social Services and Health
1362,0,1,5,0,0,1,1,0,0,Technology and Design
1363,0,1,2,0,0,1,1,0,1,Technology and Design
1364,0,1,12,0,0,1,1,0,1,Social Services and Health
1365,0,1,14,0,1,0,1,0,0,Business and Communication
1366,0,1,7,0,0,1,1,0,0,Technology and Design
1367,0,1,12,0,0,1,1,0,1,Social Services and Health
1368,0,1,9,0,0,1,1,0,0,Business and Communication
1369,0,1,14,0,0,1,1,1,1,Business and Communication
1370,0,0,3,0,0,1,1,0,1,Social Services and Health
1371,0,1,12,0,0,1,1,0,1,Social Services and Health
1372,0,1,10,0,0,1,1,0,1,Social Services and Health
1373,0,1,15,0,0,1,1,0,1,Business and Communication
1374,0,1,13,0,0,0,1,0,0,Social Services and Health
1375,0,1,2,0,0,1,1,0,0,Technology and Design
1376,0,1,9,0,0,1,1,0,2,Business and Communication
1377,0,1,2,0,0,1,1,1,1,Technology and Design
1378,0,1,5,0,1,0,1,0,0,Technology and Design
1379,0,1,10,0,0,1,1,0,0,Social Services and Health
1380,0,1,13,0,0,1,1,0,1,Social Services and Health
1381,0,1,12,0,0,0,1,0,0,Social Services and Health
1382,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
1383,0,1,12,0,0,1,1,0,1,Social Services and Health
1384,0,1,5,0,0,1,1,1,1,Technology and Design
1385,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
1386,0,1,8,0,0,0,1,0,0,Agronomy and Veterinary Science
1387,0,1,9,0,0,1,1,0,1,Business and Communication
1388,0,1,7,0,0,1,1,0,0,Technology and Design
1389,0,1,6,0,0,1,1,0,2,Agronomy and Veterinary Science
1390,0,1,12,0,0,1,0,1,1,Social Services and Health
1391,0,1,11,0,0,1,0,0,1,Tourism
1392,0,1,2,0,1,1,0,0,0,Technology and Design
1393,0,1,10,0,0,1,0,0,1,Social Services and Health
1394,0,1,15,0,1,1,0,0,1,Business and Communication
1395,0,1,11,0,0,1,0,1,1,Tourism
1396,0,1,8,0,0,1,0,0,2,Agronomy and Veterinary Science
1397,0,1,5,0,1,1,0,1,1,Technology and Design
1398,1,1,13,0,0,1,0,0,1,Social Services and Health
1399,0,1,16,0,0,1,0,1,1,Education
1400,0,1,2,0,0,1,0,0,2,Technology and Design
1401,0,1,11,0,0,1,0,1,1,Tourism
1402,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1403,0,1,12,0,0,1,0,1,1,Social Services and Health
1404,0,1,9,0,1,0,1,0,0,Business and Communication
1405,0,1,7,0,1,1,1,0,0,Technology and Design
1406,0,1,12,0,0,1,0,1,1,Social Services and Health
1407,0,1,15,0,0,1,0,0,2,Business and Communication
1408,0,1,11,0,0,1,0,0,0,Tourism
1409,0,1,9,0,0,1,1,0,1,Business and Communication
1410,0,0,3,0,0,1,0,0,0,Social Services and Health
1411,0,1,10,0,0,1,0,1,1,Social Services and Health
1412,0,1,14,0,0,1,1,0,1,Business and Communication
1413,0,1,15,0,0,1,0,1,2,Business and Communication
1414,0,1,12,0,0,1,0,0,1,Social Services and Health
1415,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1416,0,1,6,0,0,0,0,0,0,Agronomy and Veterinary Science
1417,0,1,14,0,0,1,0,0,1,Business and Communication
1418,0,1,9,0,1,1,0,1,1,Business and Communication
1419,0,1,8,0,0,1,0,0,0,Agronomy and Veterinary Science
1420,0,1,16,0,0,1,0,0,0,Education
1421,0,1,9,0,0,1,0,1,2,Business and Communication
1422,0,1,10,0,0,1,0,1,1,Social Services and Health
1423,0,1,11,0,0,1,0,0,1,Tourism
1424,0,1,8,0,0,1,0,0,2,Agronomy and Veterinary Science
1425,0,1,2,0,0,1,0,1,1,Technology and Design
1426,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
1427,0,1,11,0,0,1,0,0,2,Tourism
1428,0,1,10,0,0,1,0,1,2,Social Services and Health
1429,0,1,15,0,0,1,0,1,1,Business and Communication
1430,0,1,12,0,0,1,0,1,1,Social Services and Health
1431,0,1,16,0,0,1,0,0,0,Education
1432,0,1,11,0,0,1,0,1,2,Tourism
1433,0,1,5,0,0,1,0,0,1,Technology and Design
1434,0,1,12,0,0,1,0,1,2,Social Services and Health
1435,0,1,9,0,1,0,1,0,0,Business and Communication
1436,0,1,7,0,1,1,0,0,2,Technology and Design
1437,1,0,3,0,0,1,0,0,1,Social Services and Health
1438,0,1,14,0,0,1,0,1,1,Business and Communication
1439,0,1,6,0,0,1,1,0,1,Agronomy and Veterinary Science
1440,0,1,14,0,0,1,1,0,1,Business and Communication
1441,0,1,2,0,0,1,1,0,1,Technology and Design
1442,0,1,11,0,0,1,1,0,1,Tourism
1443,0,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
1444,0,0,17,0,0,1,1,0,1,Business and Communication
1445,0,1,11,0,0,0,1,0,0,Tourism
1446,0,1,2,0,0,0,1,0,0,Technology and Design
1447,0,1,7,0,0,1,1,1,0,Technology and Design
1448,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
1449,0,1,5,0,0,1,1,0,1,Technology and Design
1450,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
1451,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
1452,0,1,2,0,0,1,1,0,0,Technology and Design
1453,0,1,10,0,0,1,1,1,1,Social Services and Health
1454,0,1,7,0,0,1,1,0,2,Technology and Design
1455,0,1,9,0,0,1,1,1,0,Business and Communication
1456,0,1,9,0,0,1,1,0,2,Business and Communication
1457,0,1,12,0,0,1,1,0,2,Social Services and Health
1458,0,1,14,0,0,1,1,0,2,Business and Communication
1459,0,1,9,0,0,0,1,0,0,Business and Communication
1460,0,1,14,0,0,1,1,0,0,Business and Communication
1461,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
1462,0,1,14,0,0,1,1,0,2,Business and Communication
1463,0,1,7,0,0,1,1,0,0,Technology and Design
1464,0,1,11,0,0,1,1,0,2,Tourism
1465,0,0,3,0,0,1,1,0,1,Social Services and Health
1466,0,1,7,0,0,1,1,0,0,Technology and Design
1467,1,1,7,0,0,1,1,0,2,Technology and Design
1468,0,1,15,0,0,1,1,1,1,Business and Communication
1469,0,1,11,0,0,1,1,0,1,Tourism
1470,0,1,9,0,0,1,1,0,2,Business and Communication
1471,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
1472,0,1,15,0,0,1,1,1,1,Business and Communication
1473,0,1,15,0,0,1,1,0,0,Business and Communication
1474,0,1,7,0,0,1,1,0,2,Technology and Design
1475,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
1476,0,0,17,0,1,1,1,0,0,Business and Communication
1477,0,1,2,0,0,1,1,0,1,Technology and Design
1478,1,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
1479,0,1,6,0,0,1,1,1,0,Agronomy and Veterinary Science
1480,0,1,6,0,0,1,1,1,0,Agronomy and Veterinary Science
1481,0,1,15,0,0,1,0,0,1,Business and Communication
1482,0,1,14,0,0,1,1,1,1,Business and Communication
1483,0,1,11,0,0,1,0,1,1,Tourism
1484,0,1,12,0,0,1,0,1,1,Social Services and Health
1485,0,1,10,0,0,1,0,1,1,Social Services and Health
1486,0,1,6,0,0,0,0,1,1,Agronomy and Veterinary Science
1487,0,1,14,0,0,1,0,1,2,Business and Communication
1488,0,0,3,0,0,1,1,0,0,Social Services and Health
1489,0,1,7,0,0,1,1,0,1,Technology and Design
1490,1,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
1491,0,1,15,0,0,1,1,0,1,Business and Communication
1492,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
1493,0,1,14,0,0,1,1,1,1,Business and Communication
1494,0,1,12,0,1,1,1,0,0,Social Services and Health
1495,0,1,7,0,0,1,1,0,1,Technology and Design
1496,0,1,13,0,0,1,1,0,1,Social Services and Health
1497,0,1,14,0,0,1,1,0,1,Business and Communication
1498,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
1499,0,1,4,0,0,1,1,1,1,Agronomy and Veterinary Science
1500,0,1,5,0,0,1,1,0,1,Technology and Design
1501,0,1,14,0,1,1,1,0,0,Business and Communication
1502,1,0,17,0,0,1,1,0,1,Business and Communication
1503,1,1,12,0,0,1,0,0,2,Social Services and Health
1504,0,1,12,0,0,1,0,0,2,Social Services and Health
1505,0,1,15,0,0,0,0,0,0,Business and Communication
1506,0,0,17,0,0,1,0,1,2,Business and Communication
